"","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"hsa-miR-6797-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6797-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6798-3p",52,30,58,18,24,48,41,29,60
"hsa-miR-6798-5p",1,0,0,0,0,0,0,0,0
"hsa-miR-6799-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-6799-5p",1,0,2,1,0,3,0,0,0
"hsa-miR-6800-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6800-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6801-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6801-5p",70,22,40,23,13,38,35,16,30
"hsa-miR-6802-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6802-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6803-3p",0,0,0,0,0,0,0,0,3
"hsa-miR-6803-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6804-3p",3,1,0,0,0,4,2,0,1
"hsa-miR-6804-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6805-3p",5,3,2,2,7,6,11,1,6
"hsa-miR-6805-5p",19,7,5,8,9,8,5,2,6
"hsa-miR-6806-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6806-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6807-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6807-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6808-3p",138,61,157,63,64,179,90,43,68
"hsa-miR-6808-5p",27,11,22,16,14,31,24,14,15
"hsa-miR-6809-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6809-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6810-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6810-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6811-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6811-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6812-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6812-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6813-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6813-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6814-3p",5,5,7,3,1,7,3,1,1
"hsa-miR-6814-5p",0,0,0,1,0,0,0,0,0
"hsa-miR-6815-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6815-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6816-3p",0,0,0,0,0,0,1,0,0
"hsa-miR-6816-5p",98,8,23,0,10,17,3,1,9
"hsa-miR-6817-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6817-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6818-3p",0,0,0,0,0,1,0,0,0
"hsa-miR-6818-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6819-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6819-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6820-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6820-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6821-3p",2,0,0,0,0,0,0,0,0
"hsa-miR-6821-5p",0,2,0,0,0,0,0,0,0
"hsa-miR-6822-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6822-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6823-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6823-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6824-3p",0,0,0,0,0,1,0,0,0
"hsa-miR-6824-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6825-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6825-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6826-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6826-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6827-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6827-5p",0,0,0,0,0,0,1,0,0
"hsa-miR-6828-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6828-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6829-3p",98,33,37,43,35,37,52,12,29
"hsa-miR-6829-5p",8,3,1,0,0,4,3,0,2
"hsa-miR-6830-3p",0,0,0,1,0,0,0,0,0
"hsa-miR-6830-5p",414,43,108,25,47,93,34,19,55
"hsa-miR-6831-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6831-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6832-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6832-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6833-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6833-5p",0,0,0,0,0,0,0,2,0
"hsa-miR-6834-3p",1,0,0,1,0,0,0,0,0
"hsa-miR-6834-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6835-3p",228,105,159,84,69,156,149,99,164
"hsa-miR-6835-5p",3822,304,1375,164,346,896,200,142,428
"hsa-miR-6836-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6836-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6837-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6837-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6838-3p",17,15,49,12,15,21,18,10,7
"hsa-miR-6838-5p",30,21,40,19,9,29,28,21,37
"hsa-miR-6839-3p",434,44,124,29,58,95,49,28,55
"hsa-miR-6839-5p",41,11,63,17,25,27,32,23,31
"hsa-miR-6840-3p",1,4,10,4,3,3,3,3,3
"hsa-miR-6840-5p",227,71,93,96,56,135,94,56,117
"hsa-miR-6841-3p",0,0,0,0,0,1,0,0,0
"hsa-miR-6841-5p",1,0,0,0,0,1,0,0,0
"hsa-miR-6842-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6842-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6843-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6844",0,0,0,0,0,0,0,0,0
"hsa-miR-6845-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6845-5p",1,0,0,0,0,0,0,0,0
"hsa-miR-6846-3p",321,108,265,127,128,281,176,148,248
"hsa-miR-6846-5p",49,17,23,20,9,29,4,11,11
"hsa-miR-6847-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6847-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6848-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6848-5p",0,0,0,0,0,2,0,0,0
"hsa-miR-6849-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6849-5p",0,0,0,0,0,0,1,2,0
"hsa-miR-6850-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6850-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6851-3p",0,0,0,1,0,0,0,0,0
"hsa-miR-6851-5p",0,1,0,1,0,1,0,0,0
"hsa-miR-6852-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6852-5p",0,0,0,1,0,0,0,0,0
"hsa-miR-6853-3p",6,0,0,0,0,5,1,2,1
"hsa-miR-6853-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6854-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6854-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6855-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6855-5p",0,0,0,0,0,2,0,0,0
"hsa-miR-6856-3p",39,24,62,24,21,33,30,14,23
"hsa-miR-6856-5p",25,8,9,10,4,23,13,4,4
"hsa-miR-6857-3p",0,0,0,0,0,2,0,0,0
"hsa-miR-6857-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6858-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6858-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6859-3p",0,0,0,1,0,0,2,0,4
"hsa-miR-6859-5p",3,3,5,5,2,11,5,2,3
"hsa-miR-6860",0,0,0,0,0,0,0,0,0
"hsa-miR-6861-3p",16,8,21,8,10,15,16,0,17
"hsa-miR-6861-5p",2,0,0,5,1,7,0,0,0
"hsa-miR-6862-3p",37,14,26,11,10,58,24,26,33
"hsa-miR-6862-5p",50,23,115,48,39,34,55,37,44
"hsa-miR-6863",0,0,0,1,0,0,0,0,0
"hsa-miR-6864-3p",134,76,212,96,103,113,110,72,77
"hsa-miR-6864-5p",12,4,6,3,0,3,9,6,16
"hsa-miR-6865-3p",56,40,99,42,40,51,54,31,24
"hsa-miR-6865-5p",27,11,30,11,10,27,14,11,14
"hsa-miR-6866-3p",111,31,44,77,33,71,61,34,49
"hsa-miR-6866-5p",25,6,11,18,14,15,15,4,16
"hsa-miR-6867-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6867-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6868-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6868-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6869-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6869-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6870-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6870-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6871-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6871-5p",102,7,24,0,8,18,3,2,9
"hsa-miR-6872-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6872-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6873-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6873-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6874-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6874-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6875-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6875-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6876-3p",1,0,0,1,0,0,3,1,0
"hsa-miR-6876-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6877-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6877-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6878-3p",79,17,87,34,26,54,32,18,32
"hsa-miR-6878-5p",87,31,28,51,29,30,65,14,36
"hsa-miR-6879-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6879-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6880-3p",49,23,62,32,22,34,38,23,38
"hsa-miR-6880-5p",86,42,76,38,31,113,55,22,46
"hsa-miR-6881-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6881-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6882-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6882-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6883-3p",0,0,4,2,0,7,0,0,0
"hsa-miR-6883-5p",24,16,51,24,9,38,26,15,17
"hsa-miR-6884-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6884-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6885-3p",0,0,0,0,0,0,0,0,1
"hsa-miR-6885-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6886-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6886-5p",2223,176,692,95,202,511,134,77,269
"hsa-miR-6887-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6887-5p",0,0,1,0,0,0,0,0,0
"hsa-miR-6888-3p",0,0,0,1,0,1,0,0,0
"hsa-miR-6888-5p",1,1,0,4,0,1,0,0,0
"hsa-miR-6889-3p",2,2,1,4,1,9,1,0,2
"hsa-miR-6889-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6890-3p",22,9,29,13,8,12,19,9,10
"hsa-miR-6890-5p",71,53,109,41,45,113,70,52,51
"hsa-miR-6891-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6891-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6892-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6892-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6893-3p",200,87,128,54,57,145,112,72,153
"hsa-miR-6893-5p",9,6,6,3,1,9,5,0,2
"hsa-miR-6894-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6894-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-6895-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-6895-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7-1-3p",0,0,0,0,0,1,0,0,0
"hsa-miR-7-2-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7-5p",1288,645,506,604,328,1961,393,361,892
"hsa-miR-708-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-708-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7106-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7106-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7107-3p",33,18,0,15,10,53,18,17,32
"hsa-miR-7107-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7108-3p",0,0,0,2,0,0,0,0,0
"hsa-miR-7108-5p",0,2,0,0,0,0,0,0,0
"hsa-miR-7109-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7109-5p",0,0,0,2,2,5,2,0,3
"hsa-miR-711",15,1,13,6,10,7,8,10,3
"hsa-miR-7110-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7110-5p",0,0,0,0,0,0,0,2,0
"hsa-miR-7111-3p",2,1,2,2,0,1,5,0,2
"hsa-miR-7111-5p",147,43,158,62,48,117,73,54,86
"hsa-miR-7112-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7112-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7113-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7113-5p",0,0,0,0,0,1,0,0,0
"hsa-miR-7114-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7114-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7150",0,0,0,0,0,0,0,0,0
"hsa-miR-7151-3p",17,9,28,19,11,12,6,3,6
"hsa-miR-7151-5p",117,47,82,46,28,117,61,23,42
"hsa-miR-7152-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7152-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7153-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7153-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7154-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7154-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7155-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7155-5p",0,1,0,0,0,0,0,0,0
"hsa-miR-7156-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7156-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7157-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7157-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7158-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7158-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7159-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7159-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7160-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7160-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7161-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7161-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7162-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7162-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-718",0,0,0,0,0,0,0,0,0
"hsa-miR-744-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-744-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7515",0,0,0,0,0,0,0,0,0
"hsa-miR-758-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-758-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-759",0,0,0,0,0,0,0,0,0
"hsa-miR-760",0,0,0,0,0,0,0,0,0
"hsa-miR-761",62,33,143,63,52,59,49,27,36
"hsa-miR-762",0,0,0,0,0,0,0,0,0
"hsa-miR-764",0,0,0,0,0,0,0,0,0
"hsa-miR-765",0,0,0,0,0,0,0,0,0
"hsa-miR-766-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-766-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-767-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-767-5p",0,0,0,1,0,0,0,0,0
"hsa-miR-769-3p",139,38,83,32,43,130,70,63,83
"hsa-miR-769-5p",7,6,10,5,6,6,8,0,0
"hsa-miR-770-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7702",3,1,5,2,4,4,1,0,5
"hsa-miR-7703",0,0,0,0,0,0,0,0,0
"hsa-miR-7704",84,25,62,29,24,46,45,15,21
"hsa-miR-7705",0,1,0,0,0,2,0,0,0
"hsa-miR-7706",0,0,0,0,0,0,0,0,0
"hsa-miR-7843-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7843-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7844-5p",14,3,69,37,20,26,26,2,2
"hsa-miR-7845-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7846-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7847-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7848-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7849-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7850-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7851-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7852-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-7853-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-7854-3p",0,0,5,3,1,1,0,0,0
"hsa-miR-7855-5p",426,33,35,48,31,100,53,24,47
"hsa-miR-7856-5p",0,0,0,0,1,0,0,0,0
"hsa-miR-7973",0,1,0,0,0,1,0,0,0
"hsa-miR-7974",0,0,0,0,0,0,0,0,0
"hsa-miR-7975",0,0,0,1,0,0,0,0,0
"hsa-miR-7976",0,0,0,0,0,0,0,0,0
"hsa-miR-7977",0,0,2,0,0,0,0,0,0
"hsa-miR-7978",0,0,0,0,0,0,0,0,0
"hsa-miR-802",5907,495,2391,253,497,1538,292,220,652
"hsa-miR-8052",0,0,0,0,0,0,0,0,0
"hsa-miR-8053",0,0,0,0,0,0,0,0,0
"hsa-miR-8054",0,0,0,0,0,0,0,1,0
"hsa-miR-8055",552,312,289,125,88,439,199,68,128
"hsa-miR-8056",0,0,0,0,0,0,0,0,0
"hsa-miR-8057",0,0,0,0,0,0,0,0,0
"hsa-miR-8058",0,0,0,0,0,0,0,0,0
"hsa-miR-8059",0,0,0,0,0,0,0,0,0
"hsa-miR-8060",1,2,0,0,0,0,0,0,0
"hsa-miR-8061",1,0,0,0,0,0,0,0,0
"hsa-miR-8062",0,0,0,0,0,0,0,0,0
"hsa-miR-8063",0,0,0,1,0,0,0,0,0
"hsa-miR-8064",7,3,1,1,1,2,3,3,4
"hsa-miR-8065",1763,150,552,69,165,405,92,52,206
"hsa-miR-8066",0,0,0,0,0,0,0,0,0
"hsa-miR-8067",0,0,0,0,0,0,0,0,0
"hsa-miR-8068",115,39,58,58,34,44,69,16,40
"hsa-miR-8069",0,0,0,0,0,0,0,0,0
"hsa-miR-8070",0,0,0,0,0,0,0,0,0
"hsa-miR-8071",0,0,0,0,0,0,0,0,0
"hsa-miR-8072",0,0,0,0,0,0,0,0,0
"hsa-miR-8073",0,0,0,0,0,0,0,0,0
"hsa-miR-8074",2,0,1,1,0,0,0,0,0
"hsa-miR-8075",0,0,0,0,0,0,0,0,0
"hsa-miR-8076",0,1,0,0,0,2,0,0,0
"hsa-miR-8077",100,45,167,77,52,96,81,38,56
"hsa-miR-8078",0,0,0,0,0,0,0,0,0
"hsa-miR-8079",0,0,0,0,0,1,0,0,0
"hsa-miR-8080",0,0,0,0,0,0,0,0,0
"hsa-miR-8081",81,30,75,34,47,101,53,49,81
"hsa-miR-8082",0,0,0,0,0,0,0,0,0
"hsa-miR-8083",0,0,0,0,0,0,0,0,0
"hsa-miR-8084",0,0,0,0,0,0,0,0,0
"hsa-miR-8085",0,0,0,0,0,0,0,0,0
"hsa-miR-8086",0,0,0,0,0,0,0,0,0
"hsa-miR-8087",0,0,0,0,0,0,0,0,0
"hsa-miR-8088",54,24,70,12,19,76,16,7,15
"hsa-miR-8089",0,0,0,0,0,0,0,0,0
"hsa-miR-8485",0,0,0,0,0,0,0,0,0
"hsa-miR-873-3p",0,0,0,0,0,0,1,0,0
"hsa-miR-873-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-874-3p",0,1,2,0,0,1,0,0,0
"hsa-miR-874-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-875-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-875-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-876-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-876-5p",1,0,0,0,0,0,0,0,0
"hsa-miR-877-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-877-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-885-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-885-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-887-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-887-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-888-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-888-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-889-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-889-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-890",0,0,0,0,0,0,0,0,0
"hsa-miR-891a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-891a-5p",0,0,1,0,0,0,0,0,0
"hsa-miR-891b",0,0,0,0,0,0,0,0,0
"hsa-miR-892a",0,0,0,0,0,0,0,2,0
"hsa-miR-892b",1,0,0,0,2,0,0,0,0
"hsa-miR-892c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-892c-5p",0,0,0,0,1,0,2,0,0
"hsa-miR-9-3p",1,0,1,1,0,3,2,1,1
"hsa-miR-9-5p",68,42,99,32,45,43,47,42,35
"hsa-miR-920",0,0,0,0,0,0,0,0,0
"hsa-miR-921",0,0,0,0,0,0,0,0,0
"hsa-miR-922",0,0,0,0,0,0,0,0,0
"hsa-miR-924",0,0,0,0,0,0,0,0,0
"hsa-miR-92a-1-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-92a-2-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-92a-3p",0,0,0,0,0,0,0,2,0
"hsa-miR-92b-3p",36,7,30,14,7,9,10,5,6
"hsa-miR-92b-5p",59,27,54,50,30,36,43,37,48
"hsa-miR-93-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-93-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-933",47,19,37,27,14,12,37,18,13
"hsa-miR-934",68,44,74,32,40,49,53,47,49
"hsa-miR-935",25,14,4,10,6,33,17,11,19
"hsa-miR-936",0,0,0,0,0,0,0,0,0
"hsa-miR-937-3p",0,0,0,2,0,0,0,0,0
"hsa-miR-937-5p",0,0,0,0,1,0,1,0,0
"hsa-miR-938",0,0,0,0,0,0,0,0,0
"hsa-miR-939-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-939-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-940",28,5,15,12,10,3,20,8,6
"hsa-miR-941",0,0,0,0,0,0,0,0,0
"hsa-miR-942-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-942-5p",2,1,2,0,0,1,0,0,0
"hsa-miR-943",0,0,0,0,0,0,0,0,0
"hsa-miR-944",0,0,0,0,0,0,0,0,0
"hsa-miR-95-3p",66,33,32,22,25,45,20,31,27
"hsa-miR-95-5p",48,14,81,27,23,22,35,25,40
"hsa-miR-9500",0,0,0,0,0,0,0,0,0
"hsa-miR-96-3p",0,1,0,0,0,0,0,0,0
"hsa-miR-96-5p",0,0,0,0,1,0,0,0,0
"hsa-miR-9718",0,0,0,0,0,0,0,0,0
"hsa-miR-98-3p",0,0,0,0,0,0,3,0,0
"hsa-miR-98-5p",106,36,58,15,24,62,34,44,55
"hsa-miR-9851-3p",0,1,7,1,0,4,1,0,0
"hsa-miR-9851-5p",1,4,6,6,7,17,1,4,2
"hsa-miR-9898",0,0,0,0,0,0,0,0,0
"hsa-miR-9899",0,0,0,0,0,0,0,0,0
"hsa-miR-9900",0,0,0,0,0,0,0,0,0
"hsa-miR-9901",0,0,0,0,0,0,0,0,0
"hsa-miR-9902",32,10,13,24,13,12,38,4,17
"hsa-miR-9903",0,0,0,0,0,0,0,0,0
"hsa-miR-9983-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-9985",0,0,0,0,0,0,0,0,0
"hsa-miR-9986",0,0,0,0,0,0,0,0,0
"hsa-miR-99a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-99a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-99b-3p",208,56,121,132,71,144,116,65,101
"hsa-miR-99b-5p",15,5,14,9,7,6,19,8,8
