"","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count"
"hsa-miR-6799-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6799-5p",7,15,33,19,7,19,15,20,60,151,40,45
"hsa-miR-6800-3p",0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6800-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6801-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6801-5p",60,41,93,71,95,170,92,57,423,611,140,125
"hsa-miR-6802-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6802-5p",0,0,0,0,0,0,0,0,1,1,0,0
"hsa-miR-6803-3p",0,0,0,0,0,0,0,0,2,0,0,0
"hsa-miR-6803-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6804-3p",10,11,17,6,4,13,12,9,67,110,31,26
"hsa-miR-6804-5p",3,0,0,0,0,1,0,1,3,6,0,2
"hsa-miR-6805-3p",9,12,10,5,27,45,27,18,21,10,2,6
"hsa-miR-6805-5p",21,14,16,15,21,43,52,25,25,33,9,14
"hsa-miR-6806-3p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6806-5p",0,0,0,0,0,1,0,0,1,0,0,0
"hsa-miR-6807-3p",0,0,0,1,0,1,0,0,1,0,0,0
"hsa-miR-6807-5p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6808-3p",119,96,166,149,275,454,348,211,436,563,128,137
"hsa-miR-6808-5p",8,10,18,16,58,84,42,31,20,20,10,8
"hsa-miR-6809-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6809-5p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6810-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6810-5p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6811-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6811-5p",0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6812-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6812-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6813-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6813-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6814-3p",7,19,32,21,14,32,28,10,121,139,36,30
"hsa-miR-6814-5p",0,0,0,0,1,0,0,0,0,1,0,1
"hsa-miR-6815-3p",0,0,0,1,0,0,0,2,6,10,2,1
"hsa-miR-6815-5p",0,2,0,2,2,0,0,0,0,1,0,0
"hsa-miR-6816-3p",1,1,0,0,1,0,1,0,2,0,2,0
"hsa-miR-6816-5p",5,10,7,7,2,24,11,11,26,15,8,4
"hsa-miR-6817-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6817-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6818-3p",0,0,0,0,0,2,0,0,0,1,1,0
"hsa-miR-6818-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6819-3p",0,0,1,0,0,0,0,0,0,1,0,0
"hsa-miR-6819-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6820-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6820-5p",0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6821-3p",0,0,0,0,1,0,0,0,0,0,0,1
"hsa-miR-6821-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6822-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6822-5p",0,0,0,0,0,1,0,1,1,0,0,0
"hsa-miR-6823-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6823-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6824-3p",1,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6824-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6825-3p",0,0,0,0,1,8,1,1,0,0,0,0
"hsa-miR-6825-5p",0,0,0,0,0,0,0,0,2,0,0,0
"hsa-miR-6826-3p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6826-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6827-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6827-5p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6828-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6828-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6829-3p",52,56,108,78,131,207,129,92,499,604,148,120
"hsa-miR-6829-5p",6,3,6,3,7,24,7,10,5,6,4,4
"hsa-miR-6830-3p",0,0,0,0,0,4,1,0,0,0,0,1
"hsa-miR-6830-5p",39,54,58,61,61,145,63,58,184,121,61,36
"hsa-miR-6831-3p",0,0,0,0,0,0,0,0,3,0,0,0
"hsa-miR-6831-5p",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-6832-3p",0,0,0,0,0,0,0,0,0,2,0,0
"hsa-miR-6832-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6833-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6833-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6834-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6834-5p",0,0,0,0,0,0,0,0,0,2,0,0
"hsa-miR-6835-3p",146,125,153,140,459,963,580,354,451,436,160,134
"hsa-miR-6835-5p",695,812,1069,725,610,1172,607,548,2264,2296,831,477
"hsa-miR-6836-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6836-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6837-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6837-5p",0,0,0,0,2,0,0,0,0,0,0,0
"hsa-miR-6838-3p",14,9,17,22,43,83,59,27,64,54,15,15
"hsa-miR-6838-5p",35,36,48,50,102,200,111,74,190,222,72,37
"hsa-miR-6839-3p",44,67,66,64,82,181,89,72,188,124,68,37
"hsa-miR-6839-5p",28,25,35,37,46,91,50,21,150,207,84,33
"hsa-miR-6840-3p",10,5,8,7,28,24,15,9,16,12,7,1
"hsa-miR-6840-5p",55,46,85,64,237,347,238,126,334,348,124,90
"hsa-miR-6841-3p",2,0,1,0,3,1,0,1,3,0,1,0
"hsa-miR-6841-5p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6842-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6842-5p",0,1,0,0,0,0,0,0,2,2,0,0
"hsa-miR-6843-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6844",0,0,0,0,0,0,0,0,1,2,0,0
"hsa-miR-6845-3p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6845-5p",0,0,0,0,0,2,0,1,0,0,0,0
"hsa-miR-6846-3p",203,154,299,205,472,779,497,278,1545,1725,668,485
"hsa-miR-6846-5p",7,10,8,13,50,61,39,20,24,11,2,4
"hsa-miR-6847-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6847-5p",0,0,0,0,1,0,1,0,4,3,1,0
"hsa-miR-6848-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6848-5p",0,0,0,0,0,0,0,0,0,2,1,0
"hsa-miR-6849-3p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6849-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6850-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6850-5p",0,0,0,0,0,0,0,0,0,2,1,0
"hsa-miR-6851-3p",0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6851-5p",0,1,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6852-3p",2,0,0,0,1,1,0,0,0,0,0,0
"hsa-miR-6852-5p",3,1,3,0,1,0,2,1,2,7,0,3
"hsa-miR-6853-3p",9,8,15,7,6,12,3,1,2,2,7,6
"hsa-miR-6853-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6854-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6854-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6855-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6855-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6856-3p",53,48,87,88,95,192,168,103,432,623,135,132
"hsa-miR-6856-5p",16,19,22,21,54,113,80,47,123,177,45,33
"hsa-miR-6857-3p",0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-6857-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6858-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6858-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6859-3p",2,1,2,0,0,3,3,2,1,3,1,0
"hsa-miR-6859-5p",2,6,5,7,10,3,1,4,2,2,2,1
"hsa-miR-6860",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6861-3p",20,13,22,29,57,129,77,50,140,152,34,19
"hsa-miR-6861-5p",0,0,2,0,0,3,1,3,11,6,3,2
"hsa-miR-6862-3p",28,17,30,23,59,134,71,32,12,12,18,9
"hsa-miR-6862-5p",47,48,81,63,165,368,230,143,263,329,85,82
"hsa-miR-6863",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6864-3p",123,107,187,152,318,511,373,254,543,765,221,235
"hsa-miR-6864-5p",6,8,8,10,26,43,36,20,21,13,12,5
"hsa-miR-6865-3p",33,38,56,50,106,142,106,71,121,169,45,36
"hsa-miR-6865-5p",18,23,35,26,63,115,69,34,123,144,46,24
"hsa-miR-6866-3p",25,17,33,29,133,210,118,51,62,51,15,10
"hsa-miR-6866-5p",12,14,18,14,35,67,48,30,159,188,61,43
"hsa-miR-6867-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6867-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6868-3p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6868-5p",0,0,1,1,2,1,0,0,11,14,2,2
"hsa-miR-6869-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6869-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6870-3p",0,1,0,0,0,0,0,1,1,0,0,0
"hsa-miR-6870-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6871-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6871-5p",5,8,13,9,3,23,4,14,29,18,10,4
"hsa-miR-6872-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6872-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6873-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6873-5p",0,1,0,0,1,1,0,0,0,0,0,0
"hsa-miR-6874-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6874-5p",0,0,0,0,2,0,0,0,0,0,0,0
"hsa-miR-6875-3p",0,0,0,0,0,0,3,0,0,0,0,0
"hsa-miR-6875-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6876-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6876-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6877-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6877-5p",0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-6878-3p",66,54,93,83,109,199,125,70,682,913,196,174
"hsa-miR-6878-5p",43,43,65,56,161,197,111,74,132,152,60,38
"hsa-miR-6879-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6879-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6880-3p",49,50,82,73,161,329,226,141,383,443,127,82
"hsa-miR-6880-5p",60,56,78,86,143,269,194,117,316,412,88,73
"hsa-miR-6881-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6881-5p",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6882-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6882-5p",0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6883-3p",4,2,11,13,8,8,7,2,10,27,12,5
"hsa-miR-6883-5p",10,5,18,11,38,61,35,20,53,64,17,9
"hsa-miR-6884-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6884-5p",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-6885-3p",3,1,2,2,3,4,2,1,2,4,0,1
"hsa-miR-6885-5p",0,0,1,0,0,0,0,1,1,0,0,0
"hsa-miR-6886-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6886-5p",365,399,537,390,348,712,343,287,1264,1214,439,234
"hsa-miR-6887-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6887-5p",0,0,1,0,1,0,0,0,0,1,0,0
"hsa-miR-6888-3p",1,0,0,0,0,0,2,2,2,6,2,1
"hsa-miR-6888-5p",1,0,1,2,2,5,1,1,8,9,0,2
"hsa-miR-6889-3p",5,3,2,5,7,8,2,7,3,7,1,0
"hsa-miR-6889-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6890-3p",12,11,34,23,70,90,64,38,129,163,46,33
"hsa-miR-6890-5p",65,67,83,82,186,325,235,136,280,299,79,59
"hsa-miR-6891-3p",1,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6891-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6892-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6892-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6893-3p",113,86,93,86,300,580,337,211,197,219,75,63
"hsa-miR-6893-5p",4,7,7,8,14,11,10,14,12,20,7,2
"hsa-miR-6894-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6894-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6895-3p",0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-6895-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7-1-3p",0,0,0,0,0,1,1,1,0,0,1,4
"hsa-miR-7-2-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7-5p",3592,4316,5247,3827,11479,8262,8224,6057,1141,334,7416,6476
"hsa-miR-708-3p",0,0,0,0,0,4,0,1,0,2,0,0
"hsa-miR-708-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7106-3p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-7106-5p",0,0,0,0,1,1,0,0,2,0,0,0
"hsa-miR-7107-3p",770,647,818,792,297,537,486,287,27,11,111,37
"hsa-miR-7107-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7108-3p",2,2,1,4,1,5,5,3,0,0,0,0
"hsa-miR-7108-5p",0,0,0,0,1,0,0,1,0,2,0,0
"hsa-miR-7109-3p",0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-7109-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-711",11,9,33,16,22,34,28,16,58,80,30,13
"hsa-miR-7110-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7110-5p",0,0,0,0,1,0,0,1,0,0,0,0
"hsa-miR-7111-3p",1,6,2,2,6,13,5,3,5,7,1,5
"hsa-miR-7111-5p",86,76,131,115,172,254,185,101,704,856,272,203
"hsa-miR-7112-3p",0,0,0,0,0,0,0,0,0,2,0,0
"hsa-miR-7112-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7113-3p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-7113-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7114-3p",0,0,0,0,3,0,2,0,1,3,0,0
"hsa-miR-7114-5p",0,0,0,0,0,0,0,0,0,4,0,0
"hsa-miR-7150",0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-7151-3p",14,23,20,19,44,64,52,23,61,58,20,19
"hsa-miR-7151-5p",92,84,117,115,242,372,271,173,374,463,111,95
"hsa-miR-7152-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7152-5p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-7153-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7153-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7154-3p",0,1,0,0,2,2,1,0,0,0,0,0
"hsa-miR-7154-5p",1,0,0,0,1,5,3,1,1,0,0,0
"hsa-miR-7155-3p",0,0,0,0,0,2,0,0,0,0,0,0
"hsa-miR-7155-5p",0,0,0,0,0,2,2,1,0,4,0,0
"hsa-miR-7156-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7156-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7157-3p",0,1,0,0,1,2,0,1,0,0,0,0
"hsa-miR-7157-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7158-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7158-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7159-3p",1,0,0,0,0,0,0,0,0,2,0,1
"hsa-miR-7159-5p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-7160-3p",0,0,0,0,0,2,1,0,0,0,0,0
"hsa-miR-7160-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7161-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7161-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7162-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7162-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-718",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-744-3p",1,1,0,0,3,3,1,0,1,0,3,0
"hsa-miR-744-5p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-7515",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-758-3p",0,0,0,0,0,0,1,1,0,0,0,0
"hsa-miR-758-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-759",0,0,0,0,1,0,1,0,0,1,0,0
"hsa-miR-760",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-761",54,45,86,57,131,147,110,85,145,170,59,49
"hsa-miR-762",1,0,0,0,0,0,0,0,2,0,1,0
"hsa-miR-764",0,0,1,1,0,0,0,0,0,0,0,0
"hsa-miR-765",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-766-3p",0,0,0,0,0,0,0,0,0,2,0,0
"hsa-miR-766-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-767-3p",0,1,0,0,0,0,0,0,3,0,0,0
"hsa-miR-767-5p",0,0,0,0,0,0,0,0,0,2,0,0
"hsa-miR-769-3p",69,53,107,62,172,304,214,95,665,731,294,179
"hsa-miR-769-5p",2,2,6,1,17,8,15,8,8,10,3,2
"hsa-miR-770-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7702",4,1,1,1,1,1,0,2,9,15,1,4
"hsa-miR-7703",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7704",56,60,107,69,149,160,123,71,797,1048,186,154
"hsa-miR-7705",0,0,0,0,1,0,0,0,4,1,0,0
"hsa-miR-7706",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-7843-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7843-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7844-5p",16,8,25,12,4,10,6,7,167,260,59,33
"hsa-miR-7845-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7846-3p",0,0,0,2,0,2,0,0,1,0,2,0
"hsa-miR-7847-3p",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-7848-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7849-3p",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-7850-5p",0,0,1,0,1,1,0,0,0,1,0,0
"hsa-miR-7851-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7852-3p",0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-7853-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7854-3p",0,0,3,3,1,1,4,1,4,7,3,1
"hsa-miR-7855-5p",98,63,118,102,132,172,135,73,198,303,72,53
"hsa-miR-7856-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7973",7,1,11,5,0,7,6,5,34,62,8,11
"hsa-miR-7974",0,1,0,0,1,2,0,0,0,2,0,2
"hsa-miR-7975",2,0,0,0,0,2,0,0,8,13,2,0
"hsa-miR-7976",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7977",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7978",0,0,0,0,0,0,0,0,2,4,0,0
"hsa-miR-802",1280,1465,1852,1213,938,1728,954,860,3820,4039,1366,838
"hsa-miR-8052",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8053",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-8054",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8055",199,158,242,231,374,245,242,243,415,677,246,167
"hsa-miR-8056",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8057",0,0,0,0,0,1,0,0,0,0,1,0
"hsa-miR-8058",0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-8059",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8060",0,1,0,0,2,2,1,0,1,5,1,0
"hsa-miR-8061",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8062",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8063",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8064",1,3,6,1,10,19,12,4,11,8,3,4
"hsa-miR-8065",273,311,427,324,287,614,296,255,973,922,349,170
"hsa-miR-8066",1,0,0,1,4,9,1,1,0,0,0,0
"hsa-miR-8067",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8068",71,61,98,75,190,251,144,96,288,394,108,90
"hsa-miR-8069",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8070",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8071",0,0,0,0,1,1,1,0,0,0,0,0
"hsa-miR-8072",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8073",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8074",1,0,1,1,1,2,0,0,0,0,0,0
"hsa-miR-8075",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-8076",0,3,0,1,1,1,0,3,10,5,0,1
"hsa-miR-8077",63,66,110,98,135,155,155,103,207,286,115,94
"hsa-miR-8078",0,0,2,1,1,1,0,0,10,3,1,2
"hsa-miR-8079",0,0,0,1,0,1,1,0,0,0,0,0
"hsa-miR-8080",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8081",61,57,96,73,114,246,162,105,839,881,311,215
"hsa-miR-8082",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-8083",0,0,0,0,0,0,1,0,0,1,0,0
"hsa-miR-8084",0,0,0,0,2,8,3,0,0,0,1,0
"hsa-miR-8085",0,0,0,0,0,0,0,0,0,2,0,0
"hsa-miR-8086",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8087",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8088",59,68,89,79,121,248,178,88,197,231,54,56
"hsa-miR-8089",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8485",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-873-3p",1,0,1,0,0,0,0,0,3,0,0,0
"hsa-miR-873-5p",0,1,0,0,0,0,0,0,2,0,0,0
"hsa-miR-874-3p",2,0,0,0,2,1,1,1,6,12,4,2
"hsa-miR-874-5p",0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-875-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-875-5p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-876-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-876-5p",0,0,0,0,0,1,2,0,0,0,0,0
"hsa-miR-877-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-877-5p",0,0,0,0,0,1,1,1,2,1,0,0
"hsa-miR-885-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-885-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-887-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-887-5p",0,0,0,0,2,3,0,2,0,1,0,0
"hsa-miR-888-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-888-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-889-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-889-5p",0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-890",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-891a-3p",6,5,7,1,0,0,1,0,2,1,1,0
"hsa-miR-891a-5p",0,0,1,0,0,0,0,0,0,1,0,0
"hsa-miR-891b",0,0,0,0,0,3,0,0,0,1,1,0
"hsa-miR-892a",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-892b",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-892c-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-892c-5p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-9-3p",0,0,2,1,0,5,0,2,4,14,2,3
"hsa-miR-9-5p",57,50,120,94,194,319,238,178,419,576,144,125
"hsa-miR-920",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-921",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-922",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-924",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-92a-1-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-92a-2-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-92a-3p",0,0,0,0,0,0,0,0,0,0,2,0
"hsa-miR-92b-3p",19,25,28,25,58,66,50,36,89,78,26,23
"hsa-miR-92b-5p",60,57,93,77,142,269,203,146,308,459,126,128
"hsa-miR-93-3p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-93-5p",0,0,0,0,0,1,1,0,0,0,0,0
"hsa-miR-933",18,23,34,28,63,96,75,44,126,133,25,33
"hsa-miR-934",56,39,72,59,204,330,245,187,387,504,138,113
"hsa-miR-935",18,9,9,9,44,95,81,38,42,58,16,18
"hsa-miR-936",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-937-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-937-5p",0,1,0,0,0,0,0,0,0,1,0,0
"hsa-miR-938",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-939-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-939-5p",0,0,0,0,0,1,0,0,0,1,0,0
