"","SRR11548461.count","SRR11548462.count","SRR11548463.count","SRR11548464.count"
"hsa-miR-767-3p",0,9.61769656167348,6.89127633328969,0
"hsa-miR-767-5p",0,0,0,0
"hsa-miR-769-3p",2653.42030969771,2673.71964414523,2735.83670431601,3512.76075711931
"hsa-miR-769-5p",113.152252012696,76.9415724933878,137.825526665794,125.049735690331
"hsa-miR-770-5p",0,134.647751863429,27.5651053331588,56.8407889501506
"hsa-miR-7702",33.9456756038087,9.61769656167348,48.2389343330278,0
"hsa-miR-7703",0,0,0,0
"hsa-miR-7704",2093.31666223487,1731.18538110123,1529.86334599031,2466.89024043654
"hsa-miR-7705",5.65761260063478,0,0,11.3681577900301
"hsa-miR-7706",0,0,0,0
"hsa-miR-7843-3p",0,0,0,0
"hsa-miR-7843-5p",0,0,0,0
"hsa-miR-7844-5p",164.070765418409,211.589324356817,792.496778328314,284.203944750753
"hsa-miR-7845-5p",0,0,0,11.3681577900301
"hsa-miR-7846-3p",0,0,0,0
"hsa-miR-7847-3p",0,0,0,0
"hsa-miR-7848-3p",0,0,0,0
"hsa-miR-7849-3p",0,0,6.89127633328969,0
"hsa-miR-7850-5p",5.65761260063478,0,6.89127633328969,0
"hsa-miR-7851-3p",0,19.235393123347,6.89127633328969,0
"hsa-miR-7852-3p",0,0,0,0
"hsa-miR-7853-5p",0,0,0,0
"hsa-miR-7854-3p",0,9.61769656167348,27.5651053331588,0
"hsa-miR-7855-5p",2698.68121050279,3029.57441692715,2156.96949231967,4001.5915420906
"hsa-miR-7856-5p",5.65761260063478,144.265448425102,27.5651053331588,56.8407889501506
"hsa-miR-7973",0,0,0,11.3681577900301
"hsa-miR-7974",11.3152252012696,0,6.89127633328969,0
"hsa-miR-7975",16.9728378019044,0,0,0
"hsa-miR-7976",0,0,0,0
"hsa-miR-7977",0,0,0,0
"hsa-miR-7978",0,0,0,0
"hsa-miR-802",6551.51539153508,5549.4109160856,2101.83928165336,7070.99414539874
"hsa-miR-8052",0,0,0,0
"hsa-miR-8053",0,0,0,0
"hsa-miR-8054",0,9.61769656167348,0,0
"hsa-miR-8055",17136.9085673228,12089.4445780236,19943.3537085404,12584.5506735633
"hsa-miR-8056",0,0,0,0
"hsa-miR-8057",0,0,0,0
"hsa-miR-8058",0,0,0,0
"hsa-miR-8059",0,0,0,0
"hsa-miR-8060",0,0,0,0
"hsa-miR-8061",0,0,0,0
"hsa-miR-8062",0,0,0,0
"hsa-miR-8063",0,0,0,0
"hsa-miR-8064",33.9456756038087,28.8530896850204,55.1302106663175,102.313420110271
"hsa-miR-8065",2296.99071585772,1673.47920173119,730.475291328707,2955.72102540783
"hsa-miR-8066",0,0,0,0
"hsa-miR-8067",0,0,0,0
"hsa-miR-8068",1538.87062737266,1529.21375330608,1867.53588632151,1546.0694594441
"hsa-miR-8069",0,0,0,0
"hsa-miR-8070",0,0,0,0
"hsa-miR-8071",0,0,0,0
"hsa-miR-8072",0,0,0,0
"hsa-miR-8073",0,9.61769656167348,0,0
"hsa-miR-8074",118.80986461333,105.794662178408,234.303395331849,1773.4326152447
"hsa-miR-8075",0,0,13.7825526665794,0
"hsa-miR-8076",0,0,0,0
"hsa-miR-8077",2370.53967966597,2635.24885789853,2784.07563864903,2228.1589268459
"hsa-miR-8078",11.3152252012696,28.8530896850204,6.89127633328969,0
"hsa-miR-8079",22.6304504025391,48.0884828083674,82.6953159994763,34.1044733700904
"hsa-miR-8080",0,19.235393123347,6.89127633328969,34.1044733700904
"hsa-miR-8081",3117.34454294977,2279.39408511661,2460.18565098442,3569.60154606946
"hsa-miR-8082",0,0,6.89127633328969,11.3681577900301
"hsa-miR-8083",0,0,0,0
"hsa-miR-8084",0,0,0,0
"hsa-miR-8085",0,0,0,0
"hsa-miR-8086",0,0,0,0
"hsa-miR-8087",0,0,0,0
"hsa-miR-8088",984.424592510452,807.886511180572,964.778686660556,1341.44261922355
"hsa-miR-8089",0,0,0,0
"hsa-miR-8485",0,0,0,0
"hsa-miR-873-3p",0,0,0,0
"hsa-miR-873-5p",0,0,6.89127633328969,11.3681577900301
"hsa-miR-874-3p",5.65761260063478,9.61769656167348,27.5651053331588,0
"hsa-miR-874-5p",0,0,0,0
"hsa-miR-875-3p",0,9.61769656167348,6.89127633328969,22.7363155800602
"hsa-miR-875-5p",0,0,0,0
"hsa-miR-876-3p",0,0,0,0
"hsa-miR-876-5p",0,0,0,0
"hsa-miR-877-3p",5.65761260063478,19.235393123347,0,0
"hsa-miR-877-5p",11.3152252012696,57.7061793700409,20.6738289998691,79.5771045302109
"hsa-miR-885-3p",0,0,0,0
"hsa-miR-885-5p",0,0,0,0
"hsa-miR-887-3p",0,0,0,0
"hsa-miR-887-5p",0,0,0,0
"hsa-miR-888-3p",0,0,0,0
"hsa-miR-888-5p",0,0,0,0
"hsa-miR-889-3p",0,0,0,0
"hsa-miR-889-5p",0,0,0,0
"hsa-miR-890",0,0,0,0
"hsa-miR-891a-3p",0,0,0,0
"hsa-miR-891a-5p",5.65761260063478,0,20.6738289998691,0
"hsa-miR-891b",5.65761260063478,0,0,11.3681577900301
"hsa-miR-892a",0,0,0,0
"hsa-miR-892b",0,0,0,0
"hsa-miR-892c-3p",0,0,0,0
"hsa-miR-892c-5p",0,0,0,0
"hsa-miR-9-3p",39.6032882044435,0,41.3476579997381,56.8407889501506
"hsa-miR-9-5p",2195.1536890463,1836.98004327963,2701.38032264956,2046.26840220542
"hsa-miR-920",0,9.61769656167348,0,0
"hsa-miR-921",0,0,0,0
"hsa-miR-922",0,0,6.89127633328969,11.3681577900301
"hsa-miR-924",0,0,0,0
"hsa-miR-92a-1-5p",0,0,0,0
"hsa-miR-92a-2-5p",0,9.61769656167348,0,0
"hsa-miR-92a-3p",0,0,0,0
"hsa-miR-92b-3p",684.571124676809,884.82808367396,503.063172330147,784.402887512079
"hsa-miR-92b-5p",1572.81630297647,1740.8030776629,1950.23120232098,1671.11919513443
"hsa-miR-93-3p",5.65761260063478,0,0,0
"hsa-miR-93-5p",0,0,6.89127633328969,11.3681577900301
"hsa-miR-933",718.516800280618,692.474152440491,751.149120328576,750.298414141988
"hsa-miR-934",2466.71909387677,2327.48256792498,2742.7279806493,2876.14392087762
"hsa-miR-935",226.304504025391,230.824717480164,192.955737332111,227.363155800602
"hsa-miR-936",0,0,0,0
"hsa-miR-937-3p",0,9.61769656167348,0,11.3681577900301
"hsa-miR-937-5p",0,0,0,0
"hsa-miR-938",0,0,0,0
"hsa-miR-939-3p",0,0,0,0
"hsa-miR-939-5p",0,0,0,0
"hsa-miR-940",164.070765418409,153.883144986776,261.868500665008,272.835786960723
"hsa-miR-941",0,0,0,0
"hsa-miR-942-3p",5.65761260063478,0,0,0
"hsa-miR-942-5p",113.152252012696,86.5592690550613,62.0214869996072,68.2089467401807
"hsa-miR-943",0,0,0,0
"hsa-miR-944",0,0,0,22.7363155800602
"hsa-miR-95-3p",786.408151488235,750.180331810531,1619.44993832308,1557.43761723413
"hsa-miR-95-5p",2059.37098663106,2625.63116133686,1736.601635989,2523.73102938669
"hsa-miR-9500",0,0,0,0
"hsa-miR-96-3p",0,0,0,0
"hsa-miR-96-5p",0,0,0,0
"hsa-miR-9718",0,9.61769656167348,6.89127633328969,11.3681577900301
"hsa-miR-98-3p",5.65761260063478,0,0,34.1044733700904
"hsa-miR-98-5p",5878.25949205954,6434.23899975956,3941.8100626417,6786.79020064798
"hsa-miR-9851-3p",0,0,0,11.3681577900301
"hsa-miR-9851-5p",11.3152252012696,9.61769656167348,13.7825526665794,11.3681577900301
"hsa-miR-9898",11.3152252012696,38.4707862466939,13.7825526665794,11.3681577900301
"hsa-miR-9899",0,0,0,0
"hsa-miR-9900",0,9.61769656167348,6.89127633328969,0
"hsa-miR-9901",0,0,0,0
"hsa-miR-9902",248.934954427931,230.824717480164,565.084659329754,409.253680441084
"hsa-miR-9903",0,0,0,0
"hsa-miR-9983-3p",0,0,0,0
"hsa-miR-9985",0,0,0,0
"hsa-miR-9986",0,0,0,0
"hsa-miR-99a-3p",0,0,0,34.1044733700904
"hsa-miR-99a-5p",0,0,0,11.3681577900301
"hsa-miR-99b-3p",809.038601890774,644.385669632123,854.518265327921,693.457625191838
"hsa-miR-99b-5p",362.087206440626,403.943255590286,454.824237997119,477.462627181265
