"","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105163.count","SRR2105164.count","SRR2105165.count","SRR2105166.count","SRR2105167.count","SRR2105168.count","SRR2105169.count","SRR2105170.count","SRR2105171.count","SRR2105172.count","SRR2105173.count","SRR2105174.count","SRR2105207.count","SRR2105208.count","SRR2105209.count","SRR2105210.count","SRR2105211.count","SRR2105212.count","SRR2105213.count","SRR2105214.count","SRR2105215.count","SRR2105216.count","SRR2105217.count","SRR2105218.count","SRR2105219.count","SRR2105220.count","SRR2105221.count","SRR2105222.count","SRR2105239.count","SRR2105240.count","SRR2105241.count","SRR2105242.count","SRR2105243.count","SRR2105244.count","SRR2105245.count","SRR2105246.count","SRR2105247.count","SRR2105248.count","SRR2105249.count","SRR2105250.count","SRR2105251.count","SRR2105252.count","SRR2105253.count","SRR2105254.count","SRR2105287.count","SRR2105288.count","SRR2105289.count","SRR2105290.count","SRR2105291.count","SRR2105292.count","SRR2105293.count","SRR2105294.count","SRR2105295.count","SRR2105296.count","SRR2105297.count","SRR2105298.count","SRR2105299.count","SRR2105300.count","SRR2105301.count","SRR2105302.count","SRR2105335.count","SRR2105336.count","SRR2105337.count","SRR2105338.count","SRR2105339.count","SRR2105340.count","SRR2105341.count","SRR2105342.count","SRR2105343.count","SRR2105344.count","SRR2105345.count","SRR2105346.count","SRR2105347.count","SRR2105348.count","SRR2105349.count","SRR2105350.count","SRR2105385.count","SRR2105386.count","SRR2105387.count","SRR2105388.count","SRR2105389.count","SRR2105390.count","SRR2105391.count","SRR2105392.count","SRR2105393.count","SRR2105394.count","SRR2105395.count","SRR2105396.count","SRR2105397.count","SRR2105398.count","SRR2105399.count","SRR2105400.count","SRR2105449.count","SRR2105450.count","SRR2105499.count","SRR2105500.count"
"hsa-miR-7159-5p",0,0,0,22.1131307770554,0,0,103.987937399262,0,0,0,0,0,0,0,0,40.7331975560081,0,0,0,0,0,34.7294575258734,0,0,0,0,0,0,0,0,0,31.8755578222619,0,0,0,0,41.2847824291966,0,0,56.7456376791034,0,0,0,0,0,0,0,26.007125952511,0,0,0,16.9253423150483,0,0,0,0,0,0,0,28.7084086929062,0,0,0,0,0,33.2967069556821,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7840655249442,0,13.9493360116058,0,0,0,0,0,0,0,21.5016771308162,0,0,29.8757170172084,17.9642869974491,0,0,0,0,0,44.9994375070312
"hsa-miR-7160-3p",0,0,0,22.1131307770554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7372596669287,0,68.6012211017356,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7160-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7161-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7161-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7162-3p",0,0,0,22.1131307770554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7271632403861,0,0,0,0,0,0,0,0,0,0,0,0,0,26.007125952511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.648353477841,0,0,0,22.8623685413809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3956761166633,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7162-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1755081230156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-744-3p",0,0,63.7999234400919,0,0,0,0,0,0,0,0,0,0,0,57.2278814238297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5129238872452,0,34.1880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0545483715707,0,0,0,0,0,0,43.825050398808,0,0,0,0,0,0,0,37.7443949573488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-744-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-758-3p",0,0,0,22.1131307770554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7271632403861,0,0,0,0,0,0,34.1880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4295745672985,0,0,0,0,0,0,0,0,0,0,0,24.9731538596009,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5016771308162,0,0,29.8757170172084,0,0,0,0,0,0,0
"hsa-miR-758-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-759",0,0,0,0,96.1168781237985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0357421313964,0,0,0,0,0,0,0,0,0,0,34.2641768031523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3883380586375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-761",1188.1464914733,1166.8354541852,382.799540640551,552.828269426385,192.233756247597,401.416765053129,1247.85524879114,962.834585018294,61.3045610593428,170.270730461434,355.745286374956,302.526092875511,227.557173739902,422.72573554278,114.455762847659,244.399185336049,678.63067410647,743.085588598095,376.534377588674,107.119902877955,116.536534203473,34.7294575258734,86.7340300967084,96.6183574879227,84.107826233231,144.816600119991,205.178710656982,274.755467633806,131.734949282045,117.671285264613,231.615518239722,255.004462578095,282.485875706215,485.087733971196,227.557173739902,251.235239929654,165.139129716786,102.792530409457,162.564619436226,141.864094197759,991.452991452991,972.967287262017,203.894382709756,254.930589353172,186.567164179104,271.503040834057,87.4699322108025,104.028503810044,448.095593726662,333.215727782351,321.454812637766,101.55205389029,93.0102776356787,158.387614088578,324.87121176962,262.541842606165,287.918922031556,240.654580458848,950.871632329636,488.042947779405,392.015941981641,180.498174962898,227.29339030821,164.577447403791,832.675957577351,849.066027369893,101.826081053561,180.271718645012,174.216027874564,205.761316872428,55.1480725748635,84.4469778537801,264.210764701442,234.186553008126,116.063138347261,174.812077017206,351.922035733622,158.675587760823,140.884756269372,59.5681310498883,178.874877023522,237.138712197299,78.8053114779936,138.62484157161,393.109856336216,252.693897442377,0,122.37405669998,78.5669390320553,258.020125569794,467.349279857246,245.660006550934,119.502868068834,359.285739948981,0,53.6480686695279,91.1369332421964,123.380629241209,235.238767348859,179.997750028125
"hsa-miR-762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9642869974491,0,0,0,0,47.0477534697718,22.4997187535156
"hsa-miR-764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7294575258734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2847824291966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5051388178394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7840655249442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0477534697718,0
"hsa-miR-765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-766-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-766-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-767-3p",0,22.0157632865131,0,0,0,0,0,0,0,0,71.1490572749911,0,0,28.181715702852,0,40.7331975560081,0,0,75.3068755177348,0,0,69.4589150517469,0,24.1545893719807,0,0,0,0,0,58.8356426323067,0,0,0,50.1814897211582,0,20.9362699941378,0,0,65.0258477744904,56.7456376791034,0,78.8892395077311,0,23.1755081230156,37.3134328358209,27.1503040834057,0,26.007125952511,0,0,0,0,0,19.7984517610723,0,0,28.7918922031556,0,0,0,0,0,45.458678061642,0,0,16.648353477841,0,0,0,22.8623685413809,0,0,0,0,0,0,0,0,0,0,44.7187192558805,13.9493360116058,0,0,0,36.0991282060538,0,0,0,0,0,0,0,35.9285739948981,0,35.7653791130186,0,0,0,0
"hsa-miR-767-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7372596669287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-769-3p",629.018730779983,396.283739157237,255.199693760367,243.24443854761,96.1168781237985,236.127508854782,207.975874798523,357.624274435366,91.9568415890142,113.513820307622,284.596229099964,37.8157616094388,56.8892934349755,84.545147108556,57.2278814238297,81.4663951120163,226.210224702157,267.510811895314,150.61375103547,142.826537170606,0,34.7294575258734,86.7340300967084,144.927536231884,42.0539131166155,0,287.250194919775,146.536249404696,87.823299521363,29.4178213161533,0,63.7511156445238,188.323917137476,183.998795644247,151.704782493268,167.490159953103,206.423912145983,137.056707212609,292.616314985207,56.7456376791034,341.880341880342,157.778479015462,101.947191354878,139.053048738094,223.880597014925,108.601216333623,0,0,49.7883993029624,39.2018503273354,0,16.9253423150483,93.0102776356787,39.5969035221446,417.691557989511,262.541842606165,57.5837844063112,80.2181934862827,369.783412572636,258.375678236155,32.6679951651367,100.276763868276,136.376034184926,109.718298269194,482.075554386888,416.208836946026,67.884054035707,180.271718645012,217.770034843206,228.623685413809,55.1480725748635,0,37.7443949573488,46.8373106016253,116.063138347261,99.8926154384037,81.2127774769897,238.013381641235,140.884756269372,89.3521965748325,0,83.6960160696351,0,19.8035487959442,428.847116003145,108.297384618161,68.6012211017356,122.37405669998,0,129.010062784897,84.9725963376811,54.5911125668741,89.6271510516252,89.8214349872454,0,35.7653791130186,91.1369332421964,215.916101172116,47.0477534697718,67.4991562605467
"hsa-miR-769-5p",0,0,0,66.3393923311662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4132685853031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9362699941378,0,0,0,0,0,26.2964131692437,50.9735956774391,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7918922031556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.111744463445,0,0,0,0,0,0,0,59.5681310498883,0,13.9493360116058,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5307582260372,0,0,47.0477534697718,0
"hsa-miR-770-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7702",0,22.0157632865131,0,44.2262615541108,0,0,0,0,0,0,0,0,0,0,0,0,75.4034082340522,29.7234235439238,0,35.7066342926516,0,0,0,0,0,0,0,0,0,0,0,31.8755578222619,0,0,0,0,41.2847824291966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0477534697718,22.4997187535156
"hsa-miR-7704",279.563880346659,682.488661881907,318.999617200459,375.923223209942,192.233756247597,188.902007083825,519.939686996308,742.758108442684,91.9568415890142,85.1353652307168,0,189.078808047194,113.778586869951,84.545147108556,171.683644271489,0,226.210224702157,430.989641386895,75.3068755177348,71.4132685853031,174.804801305209,104.18837257762,86.7340300967084,96.6183574879227,84.107826233231,0,410.357421313964,201.487342931458,43.9116497606815,205.924749213073,57.9038795599305,31.8755578222619,659.133709981168,568.723550173126,417.188151856487,293.10777991793,82.5695648583932,137.056707212609,0,113.491275358207,478.632478632479,289.260544861681,152.920787032317,115.877540615078,149.253731343284,81.4509122502172,87.4699322108025,52.014251905022,149.365197908887,254.81202712768,91.844232182219,152.328080835435,93.0102776356787,158.387614088578,185.640692439783,196.906381954624,143.959461015778,60.163645114712,475.435816164818,287.084086929062,163.339975825684,180.498174962898,136.376034184926,301.725320240283,657.375755982119,582.692371724436,509.130405267803,163.883380586375,304.878048780488,274.348422496571,110.296145149727,63.335233390335,113.233184872046,46.8373106016253,58.0315691736305,249.731538596009,135.354629128316,26.4459312934705,46.9615854231239,59.5681310498883,44.7187192558805,167.39203213927,39.4026557389968,79.2141951837769,571.79615467086,505.387794884754,0,101.978380583316,39.2834695160277,172.01341704653,169.945192675362,272.955562834371,119.502868068834,107.785721984694,33.6360578540195,53.6480686695279,0,30.8451573103023,141.143260409315,44.9994375070312
"hsa-miR-7705",209.672910259994,44.0315265730263,127.599846880184,66.3393923311662,0,0,103.987937399262,137.547797859756,30.6522805296714,113.513820307622,142.298114549982,226.894569656633,0,56.363431405704,57.2278814238297,40.7331975560081,75.4034082340522,118.893694175695,0,35.7066342926516,58.2682671017364,104.18837257762,0,72.463768115942,42.0539131166155,41.3761714628545,41.0357421313964,0,0,58.8356426323067,0,0,0,50.1814897211582,0,20.9362699941378,165.139129716786,102.792530409457,65.0258477744904,85.1184565186551,34.1880341880342,52.5928263384874,0,23.1755081230156,0,27.1503040834057,0,52.014251905022,149.365197908887,78.4037006546709,0,101.55205389029,0,19.7984517610723,0,0,0,20.0545483715707,105.652403592182,28.7084086929062,32.6679951651367,20.0553527736553,136.376034184926,0,43.825050398808,0,33.9420270178535,65.5533522345499,43.5540069686411,45.7247370827618,110.296145149727,63.335233390335,0,23.4186553008126,58.0315691736305,24.9731538596009,27.0709258256632,0,0,29.7840655249442,223.593596279403,69.7466800580292,78.8053114779936,138.62484157161,35.7372596669287,36.0991282060538,34.3006105508678,0,39.2834695160277,43.0033542616324,0,0,59.7514340344168,17.9642869974491,0,35.7653791130186,0,92.5354719309069,141.143260409315,134.998312521093
"hsa-miR-7706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7843-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7843-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7844-5p",1467.71037181996,1497.07190348289,893.198928161286,619.167661757552,672.81814686659,802.833530106257,1455.83112358966,1347.96841902561,275.870524767043,425.676826153584,498.043400924938,340.341854484949,455.114347479804,225.453725622816,343.367288542978,366.598778004073,1281.85793997889,683.638741510247,1430.83063483696,1606.79854316932,1107.09707493299,1041.8837257762,563.771195628605,652.173913043478,84.107826233231,289.633200239982,123.107226394189,219.804374107045,219.558248803408,353.01385579384,694.846554719166,350.631136044881,847.457627118644,618.905039894284,530.966738726438,607.151829829997,743.126083725539,1062.18948089772,455.180934421433,482.337920272379,410.25641025641,473.335437046387,305.841574064635,301.281605599203,261.194029850746,271.503040834057,306.144762737809,182.049881667577,945.979586756286,1019.24810851072,551.065393093314,541.610954081546,930.102776356787,772.139618681819,835.383115979023,1050.16737042466,316.710814234712,200.545483715707,264.131008980454,401.917721700686,392.015941981641,300.830291604829,227.29339030821,192.007021971089,1183.27636076781,599.340725202278,441.246351232096,589.980170110949,1001.74216027875,1394.60448102423,1047.81337892241,1034.47547870881,301.955159658791,117.093276504063,638.347260909935,424.543615613216,324.851109907959,449.580831988999,563.539025077487,476.545048399106,1565.15517395582,962.504184800804,394.026557389968,673.320659062104,285.89807733543,234.64433333935,1646.42930644165,1305.32327146645,196.417347580138,301.023479831427,212.431490844203,300.251119117808,298.757170172084,449.107174936227,235.452404978137,321.888412017167,1412.62246525404,1017.89019123998,1458.48035756293,1462.48171897851
"hsa-miR-7845-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5016771308162,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7846-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8617117719619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7847-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5129238872452,28.3728188395517,0,0,0,0,0,0,0,0,0,19.6009251636677,0,0,0,0,0,0,0,0,0,0,0,20.0553527736553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9493360116058,0,0,35.7372596669287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7848-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6880857314273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8451573103023,0,0
"hsa-miR-7849-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9493360116058,0,0,0,0,0,0,0,0,0,0,0,17.9642869974491,0,0,0,0,0,0
"hsa-miR-7850-5p",0,22.0157632865131,0,0,48.0584390618993,23.6127508854782,51.9939686996308,27.5095595719513,0,0,0,37.8157616094388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2847824291966,0,32.5129238872452,0,0,0,0,23.1755081230156,0,0,0,0,49.7883993029624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4295745672985,0,0,0,0,0,0,0,21.111744463445,0,0,0,0,0,0,0,29.7840655249442,44.7187192558805,13.9493360116058,0,0,0,0,0,0,0,0,0,0,0,0,33.6360578540195,0,0,0,0,0
"hsa-miR-7851-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7852-3p",0,0,0,22.1131307770554,0,0,0,0,0,0,0,0,0,0,0,40.7331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9038795599305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5051388178394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7853-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7854-3p",349.454850433324,220.157632865131,191.399770320276,176.905046216443,192.233756247597,70.8382526564345,311.963812197785,660.22942972683,367.827366356057,227.027640615245,640.34151547492,340.341854484949,170.667880304927,197.272009919964,400.595169966808,244.399185336049,226.210224702157,222.925676579428,527.148128624143,214.239805755909,116.536534203473,138.917830103494,173.468060193417,289.855072463768,210.269565583078,165.504685851418,246.214452788379,128.219218229109,131.734949282045,176.50692789692,347.423277359583,191.253346933571,94.1619585687382,183.998795644247,417.188151856487,209.362699941378,412.847824291966,205.585060818914,195.077543323471,312.101007235069,239.316239316239,210.37130535395,152.920787032317,231.755081230156,298.507462686567,244.352736750652,306.144762737809,208.057007620088,248.941996514812,235.211101964013,137.766348273328,203.10410778058,186.020555271357,158.387614088578,371.281384879566,306.29881637386,28.7918922031556,80.2181934862827,369.783412572636,143.542043464531,163.339975825684,280.774938831174,272.752068369852,137.147872836492,350.600403190464,249.725302167616,543.072432285656,294.990085055475,304.878048780488,114.311842706904,386.036508024045,401.123144805455,226.466369744093,234.186553008126,290.157845868152,174.812077017206,216.567406605306,185.121519054294,328.731097961867,297.840655249442,447.187192558805,292.936056243723,236.415934433981,198.035487959442,178.686298334644,162.446076927242,343.006105508678,183.561085049969,157.133878064111,193.515094177346,212.431490844203,245.660006550934,298.757170172084,215.571443969389,168.180289270098,53.6480686695279,546.821599453178,400.98704503393,423.429781227946,269.996625042187
