"gene_id","SRR2105143.count","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105187.count","SRR2105188.count","SRR2105193.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105275.count","SRR2105276.count","SRR2105277.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105375.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105487.count","SRR2105488.count"
"hsa-miR-3137",97.9863798931948,80.6305307504687,79.1985110679919,110.428905870401,195.251483911278,73.5605127167736,187.529301453352,85.073801522821,176.203691467336,254.42055718102,105.233618633366,98.74267658482,135.943447525829,62.4258692802297,123.600906406647,198.072098243761,214.064005137536,96.8687186690238,137.612574731273,137.918352335417,135.211877011277,39.9090074629844,40.908161178155,85.5183265773855,110.116566250846,113.385826771654,117.716303708064,157.19151165837,219.048453517918,219.756070761455
"hsa-miR-3138",0,0,0,0,0,0,0,0,0,50.884111436204,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3140-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3140-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3141",0,0,0,0,0,0,46.882325363338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3144-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3144-5p",0,60.4728980628515,0,0,0,0,0,0,44.0509228668341,0,35.0778728777887,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-3145-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3145-5p",0,0,0,0,0,0,93.764650726676,0,0,0,0,16.4571127641367,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,12.5984251968504,0,52.3971705527902,43.8096907035836,0
"hsa-miR-3146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3147",0,0,118.797766601988,22.0857811740801,39.0502967822555,18.3901281791934,0,0,44.0509228668341,50.884111436204,0,16.4571127641367,0,31.2129346401149,13.733434045183,0,30.5805721625052,72.6515390017679,30.5805721625052,45.9727841118058,54.0847508045107,0,81.8163223563101,17.1036653154771,15.7309380358351,62.992125984252,0,0,87.6193814071673,0
"hsa-miR-3148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3149",0,0,39.599255533996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3151-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,27.0423754022553,0,0,0,0,0,0,0,0,0
"hsa-miR-3151-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3152-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3152-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3154",0,60.4728980628515,79.1985110679919,44.1715623481603,0,0,0,21.2684503807053,0,0,0,49.37133829241,0,31.2129346401149,13.733434045183,33.0120163739601,91.7417164875155,0,45.8708582437577,0,54.0847508045107,0,0,34.2073306309542,31.4618760716702,0,0,0,0,27.4695088451818
"hsa-miR-3155a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3155b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3156-3p",48.9931899465974,40.3152653752343,39.599255533996,0,0,0,46.882325363338,0,0,25.442055718102,0,16.4571127641367,0,0,27.466868090366,0,15.2902860812526,0,0,0,0,0,81.8163223563101,0,0,0,0,0,0,0
"hsa-miR-3156-5p",0,0,0,0,0,0,0,0,0,0,0,16.4571127641367,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-3157-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3157-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3158-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3158-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3160-3p",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3160-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3161",391.945519572779,342.679755689492,633.588088543935,618.401872874244,507.653858169322,496.533460838222,515.705578996718,574.248160279042,484.560151535175,1170.33456303269,385.856601655676,526.627608452373,589.088272611927,405.768150321493,782.805740575431,594.216294731282,703.353159737619,968.687186690238,840.965734468892,1057.37403457153,594.932258849617,718.362134333719,777.255062384946,786.768604511947,991.04909625761,995.275590551181,745.536590151069,419.177364422321,657.145360553755,906.493791891001
"hsa-miR-3162-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3162-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3163",0,100.788163438086,118.797766601988,309.200936437122,39.0502967822555,110.34076907516,328.176277543366,212.684503807053,264.305537201004,178.094390026714,35.0778728777887,164.571127641367,90.6289650172195,124.851738560459,219.734944722928,132.04806549584,91.7417164875155,145.303078003536,259.934863381294,91.9455682236116,54.0847508045107,0,204.540805890775,136.829322523817,298.887822680866,352.755905511811,78.4775358053757,157.19151165837,131.429072110751,247.225579606637
"hsa-miR-3164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3165",0,0,0,0,0,18.3901281791934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3168",146.979569839792,241.891592251406,118.797766601988,353.372498785282,117.150890346767,91.950640895967,140.646976090014,127.610702284232,132.152768600502,101.768222872408,105.233618633366,82.2855638206833,135.943447525829,218.490542480804,109.867472361464,165.060081869801,61.1611443250103,217.954617005304,168.193146893778,137.918352335417,189.296627815787,39.9090074629844,0,17.1036653154771,251.695008573361,314.96062992126,627.820286443006,314.383023316741,87.6193814071673,192.286561916273
"hsa-miR-3169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3170",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9727841118058,27.0423754022553,0,40.908161178155,0,0,12.5984251968504,0,0,0,0
"hsa-miR-3173-3p",0,60.4728980628515,514.790321941947,530.058748177923,351.4526710403,220.681538150321,46.882325363338,127.610702284232,176.203691467336,381.63083577153,210.467237266732,181.028240405503,45.3144825086098,343.342281041264,151.067774497013,297.108147365641,214.064005137536,193.737437338048,397.547438112567,413.755057006252,270.423754022553,79.8180149259688,286.357128247085,239.45131441668,566.313769290063,566.929133858268,235.432607416127,130.992926381975,350.477525628669,219.756070761455
"hsa-miR-3173-5p",146.979569839792,161.261061500937,237.595533203976,154.600468218561,156.201187129022,147.121025433547,140.646976090014,85.073801522821,88.1018457336681,101.768222872408,140.311491511155,115.199789348957,0,93.6388039203446,109.867472361464,132.04806549584,122.322288650021,193.737437338048,137.612574731273,45.9727841118058,81.127126206766,119.727022388953,81.8163223563101,119.72565720834,31.4618760716702,75.5905511811024,274.671375318815,157.19151165837,0,27.4695088451818
"hsa-miR-3174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3177-3p",0,20.1576326876172,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,45.9727841118058,0,0,40.908161178155,0,0,0,0,0,0,0
"hsa-miR-3177-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3179",979.863798931949,786.14767481707,1544.37096582584,1811.03405627457,1288.65979381443,1066.62743439322,468.82325363338,914.543366370326,1233.42584027135,1424.75512021371,806.79107618914,789.94141267856,226.572412543049,1997.62781696735,1565.61148115086,1485.54073682821,1406.70631947524,1985.80873271499,1987.73719056284,919.455682236116,1162.82214229698,478.908089555813,1104.52035181019,1094.63458019053,3932.73450895877,3817.32283464567,510.103982734942,471.574534975111,394.287216332253,714.207229974728
"hsa-miR-3180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0423754022553,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-3180-3p",881.877419038754,725.674776754218,752.385855145923,552.144529352003,273.352077475789,275.851922687901,468.82325363338,425.369007614105,264.305537201004,457.957002925836,385.856601655676,460.799157395826,453.144825086098,998.813908483676,741.605438439882,627.228311105242,366.966865950062,484.343593345119,504.579440681335,643.618977565281,594.932258849617,119.727022388953,245.44896706893,307.865975678588,770.815963755919,844.094488188976,1451.83441239945,1467.12077547812,219.048453517918,247.225579606637
"hsa-miR-3180-5p",342.952329626182,503.940817190429,633.588088543935,1192.63218340033,429.553264604811,606.874229913382,468.82325363338,446.63745799481,704.814765869345,915.914005851673,315.700855900098,296.22802975446,453.144825086098,1154.87858168425,878.939778891712,660.240327479203,703.353159737619,1017.12154602475,932.707450956407,827.510114012505,703.101760458639,438.999082092828,490.89793413786,701.250277934561,1478.7081753685,1348.03149606299,470.865214832254,314.383023316741,394.287216332253,494.451159213273
"hsa-miR-3181",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3183",0,0,0,0,0,0,0,0,0,0,35.0778728777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3184-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3184-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3185",783.891039145559,685.359511378984,1583.97022135984,1899.37718097089,898.156825991878,864.33602442209,937.646507266761,786.932664086095,1189.37491740452,1322.98689734131,561.245966044619,543.08472121651,362.515860068878,1279.73032024471,1112.40815765982,1518.55275320217,1269.09374474396,1695.20257670792,1513.73832204401,1195.29238690695,1216.90689310149,478.908089555813,859.071384741256,1299.87856397626,3067.53291698784,2633.07086614173,392.387679026879,340.581608593136,525.716288443004,604.329194594001
"hsa-miR-3186-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3186-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3187-3p",0,0,39.599255533996,0,0,18.3901281791934,0,0,0,25.442055718102,0,65.8284510565466,0,0,13.733434045183,99.0360491218804,30.5805721625052,24.217179667256,0,0,27.0423754022553,0,0,17.1036653154771,31.4618760716702,62.992125984252,0,0,43.8096907035836,0
"hsa-miR-3187-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3188",0,60.4728980628515,79.1985110679919,66.2573435222404,39.0502967822555,36.7802563583868,46.882325363338,42.5369007614105,0,50.884111436204,70.1557457555774,65.8284510565466,0,31.2129346401149,68.667170225915,33.0120163739601,30.5805721625052,48.4343593345119,45.8708582437577,0,0,39.9090074629844,0,17.1036653154771,15.7309380358351,75.5905511811024,39.2387679026879,130.992926381975,0,27.4695088451818
"hsa-miR-3189-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8096907035836,0
"hsa-miR-3189-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2387679026879,0,0,0
"hsa-miR-3190-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3190-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3191-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3191-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3192-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3192-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3193",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3194-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3194-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9727841118058,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3198",195.97275978639,221.733959563789,277.194788737972,176.686249392641,234.301780693533,147.121025433547,187.529301453352,127.610702284232,220.25461433417,152.652334308612,175.389364388943,164.571127641367,90.6289650172195,280.916411761034,178.534642587379,132.04806549584,91.7417164875155,242.17179667256,183.483432975031,137.918352335417,108.169501609021,199.545037314922,81.8163223563101,136.829322523817,188.771256430021,201.574803149606,196.193839513439,209.588682211161,87.6193814071673,54.9390176903637
"hsa-miR-3199",0,0,0,0,0,0,46.882325363338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3200-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3200-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3201",0,0,0,0,0,0,0,0,0,25.442055718102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3202",0,0,0,0,0,0,0,0,0,0,0,16.4571127641367,0,0,0,0,0,0,0,0,0,0,0,17.1036653154771,0,0,0,0,0,0
"hsa-miR-320a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320a-5p",0,0,0,0,0,0,0,0,44.0509228668341,25.442055718102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1985852763951,0,0
"hsa-miR-320b",0,20.1576326876172,0,0,0,0,0,0,0,25.442055718102,0,16.4571127641367,0,0,27.466868090366,0,15.2902860812526,0,15.2902860812526,0,27.0423754022553,0,0,0,0,0,39.2387679026879,26.1985852763951,0,0
"hsa-miR-320c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320e",0,0,0,0,0,0,0,0,0,0,0,0,45.3144825086098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323b-3p",0,0,39.599255533996,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,39.9090074629844,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-324-3p",832.884229092156,705.517144066601,673.187344077931,463.801404655683,1796.31365198376,1268.91884436435,1218.94045944679,1020.88561827385,2687.10629487688,1653.73362167663,1122.49193208924,1086.16944243302,3851.73101323183,2247.33129408827,1744.14612373824,1089.39654034068,947.99773703766,1840.50565471145,1681.93146893778,3126.1493196028,2487.89853700749,4709.26288063216,2168.13254244222,2001.12884191082,2218.06226305275,1511.81102362205,1294.8793407887,1336.12784909615,3504.77525628669,3158.99351719591
"hsa-miR-324-5p",48.9931899465974,60.4728980628515,158.397022135984,66.2573435222404,156.201187129022,220.681538150321,93.764650726676,106.342251903526,176.203691467336,127.21027859051,175.389364388943,49.37133829241,45.3144825086098,93.6388039203446,137.33434045183,99.0360491218804,122.322288650021,290.606156007071,152.902860812526,183.891136447223,297.466129424809,39.9090074629844,0,102.621991892863,377.542512860042,264.566929133858,39.2387679026879,26.1985852763951,131.429072110751,82.4085265355455
"hsa-miR-325",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-326",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-328-3p",0,0,0,0,0,0,0,0,0,25.442055718102,0,32.9142255282733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-328-5p",146.979569839792,181.418694188554,39.599255533996,110.428905870401,273.352077475789,220.681538150321,46.882325363338,106.342251903526,484.560151535175,152.652334308612,105.233618633366,181.028240405503,181.257930034439,374.555215681378,247.201812813294,66.0240327479202,76.4514304062629,169.520257670792,137.612574731273,459.727841118058,189.296627815787,79.8180149259688,204.540805890775,136.829322523817,125.847504286681,125.984251968504,117.716303708064,78.5957558291852,175.238762814335,192.286561916273
"hsa-miR-329-3p",0,0,0,0,0,0,0,0,0,0,0,0,45.3144825086098,0,0,33.0120163739601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-329-5p",0,0,0,0,0,0,46.882325363338,0,44.0509228668341,0,0,0,45.3144825086098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9390176903637
"hsa-miR-330-3p",0,0,0,0,0,0,0,0,44.0509228668341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-330-5p",2008.72078781049,927.25110363039,5029.10545281749,5742.30310526083,1991.56513589503,3696.41576401788,2250.35161744023,3381.68361053214,2422.80075767587,3612.77191197049,2736.07408446752,2616.68092949773,1404.7489577669,3121.29346401149,3254.82386870837,4918.79043972006,4648.24696870078,4625.48131644589,4357.73153315699,4689.22397940419,5462.55983125558,1516.54228359341,4908.9793413786,4566.67863923239,6087.87301986817,6878.74015748031,2432.80360996665,2095.88682211161,2190.48453517918,2032.74365454346
"hsa-miR-331-3p",0,60.4728980628515,0,22.0857811740801,39.0502967822555,18.3901281791934,93.764650726676,21.2684503807053,44.0509228668341,50.884111436204,0,16.4571127641367,0,62.4258692802297,0,0,0,0,15.2902860812526,0,27.0423754022553,0,0,0,31.4618760716702,12.5984251968504,39.2387679026879,0,0,0
"hsa-miR-331-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-335-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-335-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-337-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-337-5p",0,0,0,0,0,0,0,0,0,0,0,16.4571127641367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-338-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-338-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-339-3p",0,20.1576326876172,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,13.733434045183,0,0,0,30.5805721625052,0,27.0423754022553,0,0,17.1036653154771,0,0,0,0,0,0
"hsa-miR-339-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-33a-3p",0,0,39.599255533996,44.1715623481603,0,0,0,21.2684503807053,0,25.442055718102,0,32.9142255282733,0,31.2129346401149,13.733434045183,0,0,0,15.2902860812526,45.9727841118058,0,39.9090074629844,40.908161178155,51.3109959464313,31.4618760716702,62.992125984252,0,0,0,0
"hsa-miR-33a-5p",146.979569839792,120.945796125703,277.194788737972,154.600468218561,234.301780693533,183.901281791934,140.646976090014,127.610702284232,264.305537201004,356.188780053428,140.311491511155,197.48535316964,90.6289650172195,343.342281041264,123.600906406647,330.120163739601,198.773719056284,484.343593345119,214.064005137536,0,243.381378620298,159.636029851938,245.44896706893,256.554979732157,377.542512860042,264.566929133858,235.432607416127,183.390096934766,131.429072110751,109.878035380727
"hsa-miR-33b-3p",0,0,0,88.3431246963205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-33b-5p",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-340-3p",48.9931899465974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0423754022553,0,0,0,0,0,0,0,0,0
"hsa-miR-340-5p",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-342-3p",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-342-5p",0,20.1576326876172,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,13.733434045183,0,15.2902860812526,0,0,0,0,0,0,0,0,0,39.2387679026879,0,0,0
"hsa-miR-345-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-345-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34a-5p",0,0,0,0,0,0,0,21.2684503807053,0,0,0,16.4571127641367,0,0,0,33.0120163739601,0,0,0,0,0,0,0,0,0,12.5984251968504,0,0,0,0
